word,dominance,category,diff_thresh0.5,rt_thresh0.5,st_thresh0.5,acc_thresh0.5,avg_out_diff_tick_1,avg_out_diff_tick_2,avg_out_diff_tick_3,avg_out_diff_tick_4,avg_out_diff_tick_5,avg_out_diff_tick_6,avg_out_diff_tick_7,avg_out_diff_tick_8,avg_out_diff_tick_9,avg_out_diff_tick_10,avg_out_diff_tick_11,avg_out_diff_tick_12,avg_out_diff_tick_13,avg_out_diff_tick_14,avg_out_diff_tick_15,avg_out_diff_tick_16,avg_out_diff_tick_17,avg_out_diff_tick_18,avg_out_diff_tick_19,avg_out_diff_tick_20,avg_out_tick_1,avg_out_tick_2,avg_out_tick_3,avg_out_tick_4,avg_out_tick_5,avg_out_tick_6,avg_out_tick_7,avg_out_tick_8,avg_out_tick_9,avg_out_tick_10,avg_out_tick_11,avg_out_tick_12,avg_out_tick_13,avg_out_tick_14,avg_out_tick_15,avg_out_tick_16,avg_out_tick_17,avg_out_tick_18,avg_out_tick_19,avg_out_tick_20
ROB,high,4,0.0,11,14,1,,0.07371827291,0.04031391632999999,0.04369231490999999,0.050440815800000004,0.051463665548,0.04590077886899999,0.035947356179999994,0.0265070784836,0.021148288387099992,0.018002602166740003,0.015214265593450002,0.012347531394529996,0.009636942708199998,0.007378888425417004,0.005569663358734997,0.004239759562943997,0.0033093274679490015,0.002700781456476996,0.0022797193872970047,0.3012340272,0.23505659229000003,0.22037194636,0.23471341815,0.26935409512999997,0.31321722276200004,0.35489997097299997,0.387629411993,0.41059012892940006,0.4255899605423001,0.43435159879556,0.43807252950211,0.43823884042757993,0.43659013547937997,0.43449982299396306,0.43265429775522796,0.43122331539228403,0.430148803350335,0.429321074221858,0.428643527446561
PIM,high,7,0.0,14,17,1,,0.07371827291,0.037264057860000005,0.03592425804,0.04726389297999999,0.05375620993,0.058138965690000016,0.061383154462999995,0.061268471256000004,0.05833906976500001,0.05283435278430001,0.04502104279580001,0.03540638608159999,0.025989702622669995,0.017481975421129996,0.010831471783680007,0.00655405587773,0.004166513684209996,0.0029179932470250053,0.0022416569252690006,0.3012340272,0.23505659229000003,0.22025761842999994,0.23745456749,0.27393117913000004,0.32056137834000004,0.37330349711,0.428772958047,0.4831418193910001,0.534121702826,0.5801293086417,0.6186551352459001,0.6482458307643,0.6690993261416301,0.6822760405205,0.6896714233368201,0.69348121265909,0.6953032905748799,0.696030386527855,0.6961281452025858
LAR,low,4,0.0,12,16,1,,0.07371827291,0.03787678753499999,0.031658512744,0.030917358314999997,0.032306948744500005,0.034258532677200006,0.0351545280735,0.03428861084997001,0.031810967055828004,0.028885326115608997,0.025330703957980996,0.020839185838739994,0.01600229900357,0.011575278306859999,0.008039411332169996,0.005550515149242001,0.003921409086755,0.0029287866665559962,0.002306869342950005,0.3012340272,0.23505659229000003,0.213123923955,0.20967799781100002,0.21801073741599997,0.23471506971150002,0.25754419883429996,0.28343817436080004,0.30839987751083003,0.3296767150550019,0.346676835739393,0.35984079258141194,0.369765623542672,0.376963746079102,0.38188316970064196,0.38504973621371197,0.38703907719433006,0.388328814398835,0.389232221445619,0.3899273038915891
NAB,high,7,0.0,14,16,1,,0.07371827291,0.036186933020000006,0.036387898169999995,0.04492359676,0.052644656814,0.058546017831000004,0.05973161143840001,0.055205012711299996,0.04764723681626,0.041308722589309996,0.03597523239922501,0.029822500250352987,0.02267432987473,0.015595380430249996,0.009904152112600003,0.0062425873672770004,0.004131844372045001,0.0029659389926449953,0.0022577265800750005,0.3012340272,0.23505659229000003,0.21797595727000002,0.23151514720000005,0.26418175934000004,0.309826750966,0.36329389257500005,0.41889527513660013,0.47062466662530006,0.51534282600904,0.5531446688197301,0.583889384420505,0.606402764170152,0.6204993992954221,0.628076231665172,0.631857846352572,0.633792081385295,0.6348124508132501,0.635342564220605,0.6355929613405299
NUM,high,3,0.0,13,16,1,,0.07371827291,0.044957344241,0.03833337421099999,0.037543408581,0.035450142137,0.032483134359899996,0.029533593933900003,0.02701487165622999,0.024939924028979994,0.022952212347625997,0.020557437887730002,0.017552433617582,0.014108599159750001,0.010486649847349998,0.007242193182459996,0.004947011929210001,0.0035541475947900012,0.002776476138859999,0.0023361813540799985,0.3012340272,0.23505659229000003,0.209256156049,0.20387588903799997,0.211402121057,0.22559252552,0.24213826785010004,0.25890247738419997,0.27512484747197,0.29089067785699,0.306065851423364,0.320151323154034,0.332562174465652,0.34269435783870206,0.3501242605919519,0.35507579698569186,0.358335571435482,0.3606708000408919,0.362562313928632,0.3642606518959519
MOD,low,4,0.0,13,16,1,,0.07371827291,0.04376904326000001,0.031135066772,0.027699928037000002,0.028436279489599994,0.0323097044316,0.0377033099977,0.043082324880160006,0.04417635686043002,0.040887549014669,0.035156627792779,0.028310763283037003,0.020616132189462996,0.013630568885221003,0.008691412603681998,0.005757566679329997,0.004058722949791007,0.003087913783883997,0.0025368725930519985,0.3012340272,0.23505659229000003,0.20557732903,0.193232540658,0.192985076421,0.20277666373140002,0.22182420069980002,0.2489421513021,0.28108545722194,0.3129618576815101,0.340723472486841,0.36394783769406197,0.382153905831025,0.394459374541562,0.401646380596341,0.40556240213265893,0.40769568063332895,0.408933154263538,0.409741886439654,0.410349022085942
LEL,low,6,0.0,13,17,1,,0.07371827291,0.036989579030000004,0.03086972673,0.03458120542,0.03756184646999999,0.038932250994,0.040384270033,0.04162374378599999,0.042249861075000006,0.042076753717900005,0.038454413235400005,0.0313008775588,0.0231011329858,0.015996466205900003,0.010671996432399999,0.00714750751333,0.005106178818719995,0.004034379193950001,0.003519701987970003,0.3012340272,0.23505659229000003,0.20765934646,0.19771666065,0.19965338146999995,0.20993399274000002,0.226178518266,0.24826481737299996,0.27628672118700004,0.30857322611200005,0.34123766399409994,0.36901770961869995,0.3884400308799,0.3998167771540999,0.40546825026820005,0.40779328333580006,0.40843897196447004,0.40826537179174993,0.40764827501780004,0.40672678737782997
KIN,low,0,0.0,11,11,1,,0.07371827291,0.04418665883,0.03681839453999999,0.032424237300000006,0.027941295869999997,0.023163194137,0.018799024222,0.015132360366000002,0.012101216210000001,0.009756215988999999,0.007901670061,0.006358587471999999,0.005059880778999997,0.003969420855000002,0.003110241446200001,0.0024572394043999982,0.0019892215826000006,0.0016419356926000005,0.0013760735152999986,0.3012340272,0.23505659229000003,0.20067109945999997,0.17486885292000004,0.1527417414,0.13376243251,0.11810306645299999,0.10598286103099999,0.097310003665,0.09149423325500003,0.08771446608599998,0.08523856286499999,0.08354713213299998,0.08232371749400003,0.081396761839,0.08067919787280001,0.0801253305484,0.0797070431858,0.0794030498132,0.0791949792179
LIN,low,0,0.0,11,14,1,,0.07371827291,0.04397150966,0.038387217060000006,0.03484568379,0.030151881650000004,0.025348804966,0.020953314377,0.017090802647,0.014555416137899999,0.012894675716500001,0.011650359356399997,0.0102315118735,0.008404170351899998,0.006398036225300001,0.004627550619600001,0.003287738227500002,0.0023742616522999986,0.00178188451804,0.001403943155220001,0.3012340272,0.23505659229000003,0.20076342463,0.17276576556999998,0.14813216118,0.12769185853,0.112133554164,0.101381279387,0.09448028634,0.0902969836021,0.08786954348559999,0.08640581952920001,0.0853302844557,0.0844135995438,0.0837099238585,0.0832966472389,0.08315050299139999,0.08319961865909997,0.08338033336106002,0.08364984616384
PAN,low,0,0.0,11,15,1,,0.07371827291,0.044744435660000005,0.033370474055,0.028779179266,0.027325322373399998,0.025640963500890006,0.023008328596829997,0.019814794101707,0.017582479107064,0.015943101323517003,0.014320793168729999,0.012492291229819999,0.010359030107304,0.008123542852389,0.006082781344906999,0.004471401793813001,0.0032685118644169985,0.0023985386200189997,0.0017936615578160004,0.3012340272,0.23505659229000003,0.20272792263,0.18586477317499997,0.17725369554899997,0.17275114901560001,0.17009051447471,0.16765408967788,0.164260688976173,0.159479769269109,0.153536975145592,0.14700991117686202,0.140592901947042,0.13487990003973802,0.13019686498734898,0.12657958098244199,0.12387948246862898,0.121889335424212,0.12041893182419301,0.11932039682637699
BIL,low,3,0.0,12,15,1,,0.07371827291,0.04766010693,0.036388425387,0.030220329648000005,0.028264074412399996,0.028142149946599995,0.0281428108954,0.0273455517636,0.025356580619699996,0.022382879467999994,0.01872919715712,0.014892970990529997,0.011361700247500002,0.008352410790450002,0.005978236034249998,0.004263908989,0.0030722273041799996,0.002258470140314,0.0017032965350510037,0.3012340272,0.23505659229000003,0.21112682376,0.20822287317300003,0.21392027832500002,0.2235895603126,0.23528025596600002,0.2476064590706,0.25936314610700006,0.2698498073873001,0.2787847098793,0.28584031458218,0.2909533721716499,0.29444260374815,0.29671904681370004,0.29814634057945,0.29902015628645,0.29955585928827,0.299892022431956,0.300110450852905
DUT,high,4,0.0,13,16,1,,0.07371827291,0.04250373461699999,0.037087504001,0.034868402214000005,0.035039095218,0.036305445192,0.038624500706800007,0.0387548521044,0.0363231484722,0.03320187905841001,0.029942083211851003,0.025379181125293,0.019270476760173003,0.012991935216892996,0.008131959335976996,0.005081092225232002,0.0033513531928319996,0.0024055042556359986,0.0018395413983310074,0.3012340272,0.23505659229000003,0.20790948167299997,0.201235571672,0.20962445565800003,0.22902994633999996,0.25579349224799997,0.2866625303812,0.3180786403168,0.3477294941645999,0.3756494209261899,0.401478719134339,0.423373547171046,0.4394240434608731,0.4493444514279799,0.454614144898003,0.45708537159277113,0.45805987438013895,0.45826222203450295,0.45806124862557207
TAP,high,5,0.0,12,16,1,,0.07371827291,0.03520987841999999,0.029217401183,0.039316727313,0.049877707748,0.054020290113999996,0.050004676857700006,0.042664606555200005,0.03556118750263001,0.02953476053698999,0.024548760806949996,0.019900551492951002,0.015313585651434005,0.011030744912188995,0.007578816308984008,0.005156732241635995,0.003692021004694003,0.0028722581271249997,0.0024502060511170016,0.3012340272,0.23505659229000003,0.20952428987000002,0.211750055487,0.23579148921999998,0.27635054923200003,0.32394030683799996,0.3676184474602999,0.40289921210509994,0.43038528580247004,0.4523515010114799,0.47067802503252987,0.48583218391957905,0.49757693668814496,0.505945509875956,0.5115456905469721,0.515223011325336,0.5177060324966419,0.519507072703517,0.5209603211304
SAP,low,1,0.0,10,14,1,,0.07371827291,0.035786380269999994,0.028914346425999996,0.0291820879817,0.029162925439360003,0.029404753978310005,0.028304827302813997,0.025766997385063998,0.022324991711900007,0.018249508405549997,0.01437129990851,0.0110408386756,0.008298648494880004,0.006167701816829999,0.00458970089513,0.003440888186378,0.002629700368546002,0.0020669309244709996,0.0016664481821809976,0.3012340272,0.23505659229000003,0.20782166402,0.19971237023399996,0.19796453067229997,0.19762793287294003,0.19661405311463004,0.19397118225181603,0.189631205786752,0.18429017433485204,0.17886975542930197,0.173983072720792,0.16988044352519205,0.16661072801031204,0.164118560793482,0.16228348777235202,0.160957691853974,0.160001714391428,0.159303142068957,0.15877923398277602
TOS,high,1,0.0,12,14,1,,0.07371827291,0.043970439508999995,0.037377894348,0.0322470209211,0.028204352562970002,0.024780909579399997,0.022029096519337,0.019350681059293,0.017323942456462,0.015223379277207,0.013198287835121997,0.011193696600948998,0.009071146099745998,0.006900060609420001,0.004998686743574002,0.003537962751131999,0.0025217962164910002,0.0018497658790799995,0.001418369673714,0.3012340272,0.23505659229000003,0.20502710278100003,0.18898249743300002,0.1800198169119,0.17462032394892998,0.17128333956953,0.169331726250193,0.1684426871909,0.16838391073443798,0.168731514457231,0.168920335822109,0.16857781982116,0.16774001706581398,0.16673222265043403,0.165847197060288,0.16517690936211998,0.164685015120031,0.164312559905753,0.164016747169019
PUD,low,5,0.0,13,16,1,,0.07371827291,0.044232513550000005,0.03136387081400001,0.029487879228000006,0.033619407774,0.036960564675900004,0.03519183559351,0.03143465492996,0.029636150987253997,0.028253429459049004,0.026130338146151,0.022659808064398,0.017903656023821,0.012974617682494003,0.008959254956564999,0.006117816452125994,0.004350968390014001,0.003332474160280001,0.002698315275252002,0.3012340272,0.23505659229000003,0.20366596074000004,0.195957467526,0.204586894318,0.22347354872399997,0.24754796104809998,0.27093735845459,0.29082427312463,0.308934122537376,0.326439422678327,0.342634701932176,0.3559342778677779,0.365389474043957,0.3714701916814629,0.37528851674489805,0.377813641212772,0.379663887422758,0.381173501162478,0.38250928886722607
TUK,high,1,0.0,11,14,1,,0.07371827291,0.049199182483000016,0.037239428415,0.028336899376,0.022618520149,0.0198182007696,0.018959655307300004,0.018741503667,0.0182303940598,0.016898911310800003,0.0145417626896,0.011692883208279997,0.008949567738780001,0.0066901277020499994,0.004995377896879998,0.0038669180611900023,0.0031414081125,0.0026969566532899984,0.0024223693076700016,0.3012340272,0.23505659229000003,0.199277621807,0.17759403479199995,0.16588460121600002,0.161158969427,0.16136142513739998,0.16513394122009997,0.1713560703591,0.1788358893853,0.18622526421250002,0.1923551552629,0.19670853201142002,0.19943160821804004,0.20097143930899,0.20178933510671004,0.20224835660492005,0.20259605737041997,0.20298524424913,0.20350271819946003
BIS,high,6,0.0,13,16,1,,0.07371827291,0.040480596592,0.038925917786,0.0473815049934,0.05456594109138001,0.057581579324680006,0.053697193573373,0.045986854637492997,0.038596269799343004,0.03162181559537,0.024982948269016002,0.019177508146540997,0.01433687385083,0.010278981625989003,0.007165360689810996,0.004974478576517999,0.003577012018007003,0.0026974725778700047,0.002131024265482998,0.3012340272,0.23505659229000003,0.218113085698,0.23380260671199998,0.2692215043186,0.31640708262722,0.36870352870254,0.4185217931491669,0.46182158179167393,0.4980709035323311,0.526312778136961,0.546544264467945,0.560034439321404,0.568359735470574,0.572999090644585,0.575275580754774,0.5762398867782559,0.5765394353602489,0.5764975879823789,0.576264150516896
RUS,low,5,0.0,13,16,1,,0.07371827291,0.039521999274000005,0.037139678312,0.0403761735921,0.041539376334139996,0.04014276187344001,0.036737591928337004,0.032495874968523,0.028704982733148005,0.025718571071219998,0.022869861151144,0.019434131638007997,0.015349344832005,0.011205918971615,0.007801875338172001,0.005483103016793997,0.0040955833787520044,0.003400041693457998,0.003070245775999999,0.3012340272,0.23505659229000003,0.21122949101599997,0.217219810904,0.23654164283189996,0.26235080755776,0.29025425748432,0.316715705555983,0.3396938865874601,0.358268468854312,0.372504219783092,0.382830505231948,0.38958452799393994,0.39330312216193497,0.39477610699032,0.3947914469521479,0.39397285629535395,0.39271746479660197,0.39122587402314396,0.38957918528714397
MED,high,0,0.0,12,10,1,,0.07371827291,0.05410053529999999,0.044461701699999995,0.034610079304,0.02615638317100001,0.020236170818999994,0.015758342699999997,0.012409934292999998,0.009880157818899999,0.007960945137800003,0.0064587502809999985,0.005227390267599997,0.004150676708900003,0.003214804235169998,0.002444674475650002,0.0018484620328999971,0.0014072480843000015,0.00108536163253,0.0008497343897199991,0.3012340272,0.23505659229000003,0.19327964099000003,0.16427931989,0.145591174174,0.133564128603,0.12544962738399998,0.119625394104,0.115141759351,0.1115804899521,0.1088077516943,0.10673487325329999,0.1052172346257,0.1040694029168,0.10313636152163,0.10233825598598,0.10165186855308,0.10107173788878,0.10059023505624999,0.10019520986653
ROD,high,0,0.0,10,13,1,,0.07371827291,0.044625404060000005,0.03999212745200001,0.036357386834,0.031563179647299995,0.026771764542300003,0.021968641541699994,0.0185806369138,0.01592677484189,0.013453504930029996,0.011024809209920002,0.008722345290249999,0.006666135963160002,0.004986077116596998,0.0036886011986260003,0.002720510039658998,0.0020193583277260036,0.0015184487039729975,0.001162869297036,0.3012340272,0.23505659229000003,0.20112628222999998,0.17711026617800005,0.161725684744,0.1531057440967,0.1483060425544,0.14512915861269998,0.1419767796989,0.13806993685701,0.13362713192698,0.12925803271706002,0.12544123802681,0.12237711706365001,0.12004953594705298,0.11833621364442701,0.11709113684076801,0.11618570211904201,0.11552096023106902,0.115025816758033
PEP,low,5,0.0,14,15,1,,0.07371827291,0.044199812128000004,0.03583520617,0.032903461886,0.0317425235283,0.031455086884959994,0.030863983742680005,0.030071161992088,0.028344993672293997,0.025400267637736,0.021457354369649996,0.017151915762519,0.013023474719406998,0.009390718945035,0.0065141959138189974,0.0045639375183719995,0.003356592309901999,0.0026359660719870036,0.0022261014002229952,0.3012340272,0.23505659229000003,0.20849464616199997,0.20547109879200004,0.21621802310600002,0.2344806051777,0.25663224090674,0.28073516820806005,0.305010194553972,0.3274274019056781,0.3465005224039419,0.36177094099029206,0.3735079285677729,0.38199522598836594,0.3874018028433311,0.39022577292951205,0.39131219761114006,0.39141044230123795,0.3909777018292511,0.39025311522902795
DAT,high,7,0.0,14,17,1,,0.07371827291,0.037051032170000005,0.029577406770000002,0.031893403099999995,0.0402857133,0.05014070029999999,0.059269270282000006,0.06686736136400001,0.0749901185401,0.0760982483992,0.0663813166168,0.051544593148550005,0.034920393057409994,0.021008144101699995,0.012067573084820003,0.007203518064655998,0.0047186926845110035,0.003582610262977998,0.0031808694882610017,0.3012340272,0.23505659229000003,0.20907007212000003,0.20057797723,0.20738636545000003,0.23024254943000003,0.26864788787,0.320057023388,0.381474224824,0.45155950588390004,0.5214601098847,0.5803782064479001,0.62443610679935,0.65265597800194,0.66785857754024,0.67499745041542,0.6779162769107638,0.678688670244253,0.6782781301292752,0.677098935373014
DAM,high,6,0.0,13,16,1,,0.07371827291,0.03578250525,0.03093658274,0.03907021164,0.05369852431999999,0.062165387180000004,0.06203454523200001,0.058794978021,0.0530690732237,0.04505909682450002,0.0367523206685,0.028131929015150003,0.01978262992722,0.012812024150749996,0.007962151720099998,0.005129059839480007,0.003550301338940001,0.0026253297566099965,0.0020648960253730007,0.3012340272,0.23505659229000003,0.21308132504000002,0.21207511508000004,0.23234062096,0.27345642574,0.3263264126,0.381787986208,0.4353449288870001,0.48311988716330007,0.5220384303787999,0.5512841698502999,0.57148794943515,0.58427922170793,0.5915539725571801,0.59529503903708,0.5971569921976,0.5980953486446599,0.5985633219720501,0.5987671273286771
LUD,low,6,0.0,13,16,1,,0.07371827291,0.03828538136000001,0.029092296800000007,0.032450937929,0.038756012853,0.04257085093499999,0.042238954803999994,0.0397769570559,0.03661461322797,0.033078072058779995,0.029084700611505,0.024160967621218,0.018692187857904993,0.013588793689341003,0.009536948140703001,0.006690217830708,0.004850341705802994,0.003655577736593002,0.00286380109305,0.3012340272,0.23505659229000003,0.20869013893,0.20620146013000004,0.21885383414100001,0.24361752064799996,0.276064435411,0.31044600981500003,0.34302662873710005,0.37140647082713,0.39330034361035004,0.4077161368988449,0.41573433433762697,0.41956321777972205,0.4212028197903811,0.421889277609678,0.42223614982297003,0.422501362669167,0.42277255522857393,0.4230677081575239
BOS,low,4,0.0,13,15,1,,0.07371827291,0.04136061398799999,0.035860829672,0.034001509579600006,0.03275040005048999,0.031529816164240006,0.03066073652394,0.028956928952488994,0.027039484219559,0.024169968325789996,0.020566203020517995,0.016767465922608,0.013106937664302003,0.009771640721204997,0.006944193375097001,0.004862156536432,0.0035045294271420003,0.002659246553034,0.0021319633993859975,0.3012340272,0.23505659229000003,0.213092194502,0.20986460882999997,0.21595991965040004,0.22822115459991005,0.24432058803567,0.26242554911173,0.280965919559241,0.29840559593968197,0.313587167093892,0.32605788320977397,0.335955494421446,0.343556806049784,0.349030595234179,0.35266965707296194,0.35500594942432395,0.35656812958625195,0.35770892592619596,0.35861992891479394
MEP,low,2,0.0,13,15,1,,0.07371827291,0.05096454053800001,0.040983563276000015,0.032052756172299995,0.0255007512195,0.021199247190880004,0.019175120829359998,0.01841059597947,0.017660839305409997,0.016770699569560003,0.015859293540639998,0.014597549505649999,0.012546441264700002,0.009789559679897,0.006965931624315,0.004782630279058996,0.003349108963743001,0.002453482170297003,0.0018812296318009938,0.3012340272,0.23505659229000003,0.19583972375200007,0.17135593027600002,0.1591409299037,0.1556300340842,0.15758448772331998,0.16313959333996,0.17117627579049002,0.18052286930908001,0.19026241664952,0.20014451590488,0.20986429463723003,0.21856991325253003,0.22532966951263297,0.22989137738831797,0.23273262974925898,0.234499768485516,0.23565346734721898,0.23645652689941798
LUL,high,4,0.0,12,15,1,,0.07371827291,0.042185345250000006,0.026579113294000006,0.0287961328,0.03662969935890001,0.04388302336259999,0.046827605660499996,0.04299475785368001,0.035174481130559994,0.02737914433324,0.020896119075978003,0.015694936093572004,0.011576402467434,0.008378997094916999,0.005992107511097,0.004242123097503998,0.003031696272399001,0.0022421850719680004,0.0017170801926170026,0.3012340272,0.23505659229000003,0.20312467844,0.19159352054599998,0.198345799546,0.21966195378710002,0.2518825078245,0.28930689176399993,0.32452702391031996,0.35252687557976,0.3721606916465199,0.3845452769705421,0.39167645587697003,0.3955183318095361,0.397483219114619,0.39842592600352206,0.3988346075060181,0.398978371233619,0.398997102761651,0.39895932616903385
KID,high,3,0.0,13,16,1,,0.07371827291,0.041199829980000005,0.029212581499999998,0.027045992803999996,0.029972175184999995,0.032392763559,0.032682634632999995,0.031789241992499995,0.031373581912500004,0.030259977030700002,0.028275910485700006,0.024684473468200005,0.0197870190759,0.01451010956615,0.00998360778448,0.0067270423857199975,0.0046092423976700015,0.003309362662589998,0.002537834188910002,0.3012340272,0.23505659229000003,0.20548753231000003,0.19375775761,0.195449442606,0.20752814962099994,0.22668687826199999,0.24934659952899998,0.2734174511965,0.297662731078,0.3204583024413,0.3401732193315999,0.3557537338614,0.3668271092391,0.37385316304235,0.37795986526006997,0.38033527272295,0.38181740264488,0.3828849023890899,0.3837862784613801
KOD,low,6,0.0,12,16,1,,0.07371827291,0.0317395988,0.032291346729999997,0.043260980590000005,0.050719529017,0.05127902853099999,0.0463112281274,0.0399372374525,0.03378432044462001,0.029401579237660003,0.025151302546679997,0.020006426141239996,0.015176144999023,0.011043156981538002,0.007813284784745996,0.005527007743647996,0.004014276630581006,0.003024364510139995,0.0023652135401430016,0.3012340272,0.23505659229000003,0.21252152349000003,0.2119922549,0.22975351776999997,0.26151321275300005,0.29923510586200003,0.33524384979460004,0.36599671198210004,0.39150228715747987,0.41218957247982,0.42740000737314,0.4366585620118999,0.4408256786128771,0.4418166253713391,0.441396397706593,0.440560211562945,0.43971469373236405,0.43898840922222404,0.43840440366208094
LIM,low,1,0.0,11,13,1,,0.07371827291,0.043121199209999996,0.03883083454,0.03554751553,0.031917494490000003,0.027701791568,0.023377947556999998,0.019048027239,0.015566865749000004,0.012788052522000002,0.0103605802753,0.008079153628999998,0.006115617906599997,0.0045832026701,0.0034312946845999996,0.0025890709195000015,0.0019995290221000014,0.0015957541856000004,0.0013118278661999989,0.3012340272,0.23505659229000003,0.20928724348,0.19147484954000002,0.17710351488999998,0.1664844107,0.159646396912,0.155743581495,0.15400130697599998,0.15383140532700001,0.154575810245,0.15549467314970003,0.1561086850327,0.1563794738781,0.15647382978399998,0.15653286667139998,0.1566230384259,0.1567625520418,0.1569482816562,0.15717017855
DAD,low,4,0.0,13,15,1,,0.07371827291,0.03995816435,0.029397544310000003,0.029919865699999996,0.034582684796999996,0.040050861306,0.04299900870310001,0.041127249350029996,0.03495570734372,0.027894886736275,0.021871713244137007,0.016907067038646,0.012709879725650004,0.009249098276599997,0.0065525380558830015,0.004672699663915999,0.0034001224623840015,0.002568815126099998,0.0020447557123889977,0.3012340272,0.23505659229000003,0.20519117994,0.19506639265000003,0.20084696257,0.21960454837300003,0.248220270127,0.2823517154239,0.31558671289387,0.34261255723015005,0.362481729073875,0.37674328856973793,0.386753899311092,0.393393791805442,0.39748702256884205,0.39987326501295906,0.401254574758243,0.402090325059059,0.402631417797959,0.40300339625417003
RIS,high,6,0.0,14,16,1,,0.07371827291,0.036108111150000004,0.030233205435999992,0.043451035830000005,0.0548854640588,0.059403384963100006,0.057357749378730005,0.05255215237728,0.04677419349717999,0.04042739002029999,0.033560233862049,0.026822079378034002,0.020750477083251995,0.014943919605404003,0.009536678129171998,0.005759603117915003,0.0036813927478809966,0.0025591017872740054,0.0019029279234529964,0.3012340272,0.23505659229000003,0.21089973713999996,0.213470178704,0.23927449067399997,0.2823414318152,0.33316499005210004,0.38373698767337006,0.43002407889609,0.47050068639891,0.5044338013786102,0.531895601516561,0.5533991408585269,0.569591261735275,0.580608648329871,0.5868542799006989,0.589876718382784,0.5912422498349029,0.591831838447629,0.5920484869781759
MOL,high,3,0.0,11,13,1,,0.07371827291,0.046748693665000014,0.038223509399999994,0.04000494615300001,0.0449309722014,0.04746299583249999,0.04345822654519999,0.0345845429962,0.025462376835999997,0.018528565075220004,0.013722297494309994,0.009910725292207,0.006864752037927999,0.0046540948164170036,0.0031795305909379963,0.0022394814861720013,0.0016405355613910047,0.0012561568059909945,0.0010014032407370014,0.3012340272,0.23505659229000003,0.208667906025,0.20716773822499998,0.22531884747199998,0.2574131418226,0.2964995094881,0.3336654525489,0.3622236710927,0.3808784977167,0.39194594692147994,0.39810695922977,0.401208531028363,0.4025628530238349,0.40309361080681805,0.40330815781148,0.40342607669190805,0.40352842536471706,0.40364053549512596,0.4037670879775889
KAT,high,3,0.0,13,17,1,,0.07371827291,0.043108085000000004,0.036899690699,0.032380682552999994,0.027892834645,0.024667651007,0.022815847741999996,0.022662951153,0.024229164734000004,0.026055245558699997,0.026802690239699997,0.025616363323000005,0.0218234893688,0.015904406844880002,0.010145981237469999,0.00625463222278,0.004099843903869998,0.0030288975354699978,0.0024958790026899996,0.3012340272,0.23505659229000003,0.20447645508999998,0.185311650191,0.17531012751799996,0.17414841443300005,0.17984617730599997,0.19022104330400003,0.20451428949099998,0.2225328878310001,0.2433181258463,0.2650153798026,0.2854589250176,0.30237486466679997,0.31403676472192005,0.32079722856445003,0.32441173569366993,0.32636593312179996,0.32747857806033,0.32814210397564
TEN,low,5,0.0,11,15,1,,0.07371827291,0.036138768185999995,0.028828107308000006,0.030096722302000004,0.033449689744000005,0.03620203675200001,0.0366653665472,0.035354923242099996,0.03259333265124,0.02852594913553,0.02327005642207,0.017595207750333,0.012572175257742998,0.008783824987494002,0.006150485727852998,0.004385607149474001,0.003247725964485998,0.0026105272699360033,0.0021898025372549994,0.3012340272,0.23505659229000003,0.20843240210399996,0.20219640259600002,0.20853507483399997,0.22375543079000004,0.244282464438,0.2666206505708,0.2876539921687,0.30495406551746,0.31716274458193,0.3241174371598599,0.326879486009527,0.327167997551784,0.32637411036429,0.3252286230364369,0.32402277844096294,0.32285021390047697,0.321732389366541,0.32066822359128594
ROL,low,5,0.0,14,17,1,,0.07371827291,0.04282257848,0.037241843841999994,0.03550901228700001,0.035240115819,0.035454994436999995,0.037135020814000004,0.03985479780499999,0.04137582418199999,0.0400598572158,0.035930925336399994,0.030710584171390005,0.024963101143039998,0.018205988338974,0.011614203512085,0.006947302353519004,0.004291370470569997,0.0028546133580300017,0.0020819274738199996,0.3012340272,0.23505659229000003,0.20674993980999998,0.19919719498799998,0.20751036724100003,0.22597911142199997,0.24997088092500003,0.277157576051,0.3069611745259999,0.33851325948399996,0.36923042326820005,0.3962604715818,0.41876517551841014,0.4366859855253701,0.44928880136639593,0.4566722575943111,0.460457016920792,0.462295537450222,0.46316015441219194,0.463527030658372
LUP,low,2,0.0,12,13,1,,0.07371827291,0.04048125910000001,0.030413623060999997,0.025445334307000005,0.023697574561999994,0.023293558566999998,0.021952322046999997,0.020103189599000003,0.017295749845,0.014567717589,0.012050698064,0.009951976662300004,0.008067761193099997,0.006392559799500002,0.004959789440999998,0.0038355515902000026,0.003012183936099999,0.002417305454599999,0.0019942308001999996,0.3012340272,0.23505659229000003,0.20282530518999997,0.18331953812899995,0.17306211822200002,0.17009794866000003,0.17144917656699998,0.17427441679599998,0.17722698999699996,0.180031034846,0.18255664015300002,0.184622287735,0.18611503905669996,0.18707160485759997,0.18765707492210004,0.18806569880510005,0.18843301859489997,0.1888222697708,0.18925264966620003,0.189724245076
